"","H045","H109","H024","H056","H079","H164","H059","H167","H113","H049","H133","H103","H035","H121","H033","H064","H236","H238","H171","H018","H115","H117","H053","H148","H165","H114","H038","H240","H173","H187","H234","H060","H191","H118","H228","H100","H104","H054","H046","H099","H112","H110","H225","H019","H163","H233","H231","H111","H096","H042","H077","H088","H013","H031","H023","H017","H097","H057","H040","H010","H047","H105","H044","H030","H107","H094","H058","H028","H021","H119","H005","H016","H055","H080","H041","H043","H011","H102","H020","H014","H085","H022","H078","H015","H116","H029","H036","H072","H087","H095","H090","H108","H039","H083","H082","H073","H081","H027","H069","H101","H012","H051","H037","H169","H246","H257","H268","H270","H265","H048","H249","H093","H089","H266","H007","H256","H168","H008","H063","H242","H272","H065","H194","H062","H243","H239","H271","H006","H084","H260","H192","H070","H255","H135","H247","H066","H230","H032","H074","H075","H219","H183","H193","H214","H170","H215","H211","H213","H216","H206","H196","H250","H202","H186","H205","H258","H199","H198","H203","H181","H212","H237","H200","H252","H223","H218","H208","H207","H201","H197","H204","H248","H217","H210","H235","H264","H221","H254","H220","H209","H182","H222","H224","H184","H185","H137","H067","H106","H176","H136","H178","H166","H174","H177","H259","H175","H179","H050","H180","H229"
"ENSG00000104341",3.07224516343196,4.88208522375797,3.96009886131732,3.56582692108632,3.94077660960998,6.24313145426982,2.89738953483435,3.03759944745028,2.99670599076372,4.9154824607384,2.41507546191627,7.20501352434122,1.52884844915265,4.03410423159914,3.40734689885122,7.60066848094445,2.34475761083587,3.50768701354993,5.76149745949354,3.19384807657464,2.63793261190374,3.60896333146758,4.0062607539153,2.90938602288562,3.62307581042982,4.22287585002481,4.91613304473335,3.96021235797126,2.32036409696914,2.377875680479,6.2190825066342,4.7300615131196,2.37543451806244,6.22672985084997,3.22570886662,3.00750185744976,3.30473928203474,4.38232459636708,2.80358295495795,4.05195552189034,3.06909915867305,2.29216838055575,5.22823066101784,3.39043863543183,5.05215649584791,2.63121737517505,3.32513317786303,6.84197643758224,6.3514031704757,3.04195112608956,7.25648056954106,5.12484627008798,3.09082548834995,6.77007796263817,3.45038415028955,6.67412607338118,4.16864462721091,3.05268105899775,2.38184381778304,7.14995971633605,5.14737884594632,3.78012169703514,4.73469705153407,5.21088652370147,5.93548521001964,5.69761689961586,3.67626364108889,6.43430397782581,5.29056291251672,2.32884535534006,5.95954673220038,4.87765405780709,3.22087067833321,1.52884844915265,3.64963509874484,5.89524261217373,4.76201892399575,4.89862164135429,1.52884844915265,3.17853888232919,3.9028931396922,4.40909873866752,3.5200533148608,6.00822532798896,3.79663123104486,3.47720957261961,3.68319875213514,8.22054691866968,1.52884844915265,5.12440371792788,6.06787174143155,4.28909076465064,2.31931649989781,3.19049925447717,3.35981084920875,4.02472410482543,3.08392167011944,6.7927106695234,7.74287730329454,4.78395549038883,7.03066136387665,6.53109437823599,2.77237329125769,5.79115395877306,2.92407842056464,6.56854496765035,1.52884844915265,8.76364513820704,3.18303599785794,2.94799505086545,3.09122576935258,5.40993341760996,3.26297936681004,3.05754142100434,2.86035266631531,2.77098912611983,6.40539754187984,6.79416868079086,3.68575655291133,4.65993551036867,2.81810008124159,3.02100235893287,1.52884844915265,6.37799616672591,2.35240763641083,5.65268580835018,1.52884844915265,3.94804057722695,8.40227606215814,4.69795282436831,1.52884844915265,3.04376963816436,3.26930428624772,3.30749883450235,1.52884844915265,2.83807442577655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000010327",3.38076342782895,5.85301349509152,7.24068607102569,6.19764463761082,5.22842901985375,4.69625330074755,3.40304458143673,6.60319000663623,3.53086806300931,5.04198865592877,3.40646842586855,5.62401819684704,7.30664053462248,3.85418700077951,4.54911709821206,8.54959593126731,3.41657359535165,6.10855260643173,3.8664160399481,6.42191818244457,3.49862311587399,4.59073221381774,4.88391640781523,4.49197858194328,4.55343972626128,5.08275902184176,5.86863995532608,8.31052760151965,4.69671882947508,6.24034804676873,4.31436759460522,3.59823704633398,4.80568737213805,9.95703258754267,4.75146919920997,4.65979525111187,4.9966924396796,7.11295042103911,5.84033592354942,7.41161753881226,3.92210171205019,6.41017376683357,3.40221633057341,6.89714183433542,4.69445210733577,3.71068167565557,4.03957962624213,6.45786750665746,5.6118357994419,7.11846658153969,6.11673051453833,5.03129478394586,6.12775640900572,7.69064761309255,4.30237025959832,7.83859268751481,7.76369735777384,6.25285288626613,5.1976266736116,5.80176275357552,9.32513884276464,9.74256044587746,6.41019139550415,9.54163546391906,5.93548521001964,8.32797040948165,8.25552311495035,8.41381427305823,7.59934642684336,7.2504438204852,7.8661151059031,4.73946977663481,4.16200093329504,5.97015856461925,8.71335584592424,6.15305454201527,5.25007650747526,6.86081503681689,5.44330508688637,4.9408552347837,7.54778389132677,8.42607121712806,7.89801258416685,6.80414029879879,4.41794145500597,8.82573859544912,8.04156644961099,7.62854579167289,2.93810309559046,6.5935543342974,6.38263634516189,6.30481808109746,7.27544154593218,4.0895949106257,5.6792083221653,5.54399243884965,9.64891365660588,5.17595563926879,9.15211772087066,6.96287135581789,4.01636999604321,5.07615094816571,5.95125408874114,5.29722581480466,5.07512069899747,6.40682923405445,5.97612800318666,3.34260351171778,2.97932377519555,4.73503687241937,4.73248079953204,10.4394922686318,5.9539057383679,7.66116316590746,6.65298785230411,4.15489484181993,4.82798274992891,4.24465770771863,7.63906451559137,4.77578082307345,4.33118627705022,6.07611165668884,8.1952602601064,7.28123020225206,6.25150408208397,5.39368878461027,5.26837876210419,5.94835246755989,6.28991735779465,5.81461094367098,6.11040771046849,4.7205756084436,4.13810474672881,3.49102430281053,5.59600458340911,6.98349427113449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000064300",8.66827955276299,8.51880893139334,3.65790395776768,5.4583564990178,10.0303757798869,10.0597492186381,5.65422817872617,6.25686762806724,9.23950731031931,7.56594543195571,7.56118989003882,6.96799843608853,6.98736478488556,6.96858871455854,7.35033392165277,7.41541620841796,4.95853831512699,7.14890249134287,8.06885706632593,7.5045198074772,7.62472217760631,7.66608330623219,8.29194152688441,6.79638520358961,10.2480514464209,7.19672187345829,8.45042227521987,8.15286510880016,8.92147769271788,5.57794174843103,8.19815748224773,7.0355762081787,5.80018909401514,3.63068725644913,7.22661460318196,10.1460735896683,8.77584338908807,7.22388476650028,8.24098619077458,7.7692125629602,7.66296279355741,6.94379556816467,6.45797048895322,7.00012928963776,7.45350506676167,7.498166660756,6.01329591317553,8.24872285282717,8.22818226338665,5.69922618021221,7.84180294639345,7.4630925640424,6.84152965062164,8.52284700620834,7.55809757714414,10.4838378174865,7.62089854322965,7.79975138405795,7.12590362677801,11.212601375246,7.89075386957528,9.1204521491952,8.69071040939925,8.77974605253342,8.43499900315078,8.51799185070618,8.53058948808589,8.05925318119224,6.48593674065207,10.8056151291182,9.21861122710562,10.2271605774825,6.56364559407251,6.66854391875608,7.05703452806925,8.66228826102579,8.84803956591688,7.77934043232475,7.53449830404039,6.10195410210461,7.24675590409773,2.60155298954751,7.62802734912207,5.67766083249848,5.70436101990742,6.00340096437402,7.39970820747913,9.40683396792659,4.96930451782431,9.44478864828319,8.70438101811286,4.6986849985887,5.88065662536456,8.94102257095178,10.5598459142941,8.01194617358805,6.64073202485783,4.50277772330618,7.45212731660463,9.35053572569889,11.2125380656642,7.94608040104851,8.33042043291658,9.46325452633653,6.67117274475059,8.55166206531501,5.35174988856929,4.48970930791337,3.18303599785794,5.72792808681487,8.0112729415818,9.08683734778279,6.79290799287227,5.36155222429544,3.5422458692067,9.47571795888416,7.49150725789139,6.10477825491411,8.53464168928239,8.80548277624511,2.45513352773456,5.81256110521997,7.93783545059359,7.1297337269241,7.78906678791656,9.00214645995576,6.26933139762429,7.55204826049034,8.51888899558216,7.4871435135688,5.79354067294773,7.44431930507769,7.96046286825902,7.19108418246544,9.91172659095839,9.08356853034014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000198053",6.69615957906138,8.03005909473669,6.90980280672592,5.53089724492074,10.5250186401135,8.3358533697846,6.67514654978973,5.38683650391475,6.84174386544821,7.36453010013742,8.32342902214792,7.45718475083352,7.07405413427516,9.12423256229475,8.95458673539166,8.9901519516682,8.0156758090132,6.78430199452571,6.33532670146556,8.39242004895552,4.15715322556956,3.81456029197298,8.24698658447475,6.17311023766818,3.79083549248034,5.00934872659739,8.75060205574726,6.89864475022061,8.35027176955865,6.3168991724267,7.28534662158373,9.0048676450047,10.4282712539804,8.17606010830669,10.0037681232397,5.141154625379,9.86672035662495,8.96610335022649,7.89267329228011,9.39925195702458,8.41702225959027,9.1767467926741,9.30855207639857,8.16900253902973,10.3224154434354,5.63842526931934,8.31186276568205,7.1543298764003,5.85589290542753,7.43100776253036,9.14050308482517,7.2320962554417,6.04861171616983,6.34927861164449,7.12283426890828,10.0735018663015,6.81960591517784,7.19879272305545,11.1053469730119,7.2359956398544,8.54825445840423,9.72987122801858,6.26865306565442,8.36985450142516,5.84129764320794,7.93392327232199,9.31753146739424,7.93333090582481,6.70510182898799,8.34536248285029,7.640900702517,7.5523660893572,8.89551390221555,5.16860488313954,8.34772599156025,7.90233693308454,10.0283948177409,9.57406772923089,9.11051800787178,5.66628424251455,9.98034903459411,6.68031133661602,6.61180427268661,7.61415651219526,4.14234496640332,8.86409823016717,6.675573543678,8.76805306760775,4.18782712134732,9.59009822186422,6.99774382675698,7.64853656904194,7.53932094571202,7.54026825087064,8.54684175090137,4.48710803337803,9.18339477227064,5.32545233981449,8.09579673764361,8.34196278065954,6.22608280252499,9.49123945281208,6.93046476393905,5.15970620943424,5.2335746399555,5.80458946674976,7.01285305317961,8.34344008920585,6.42632044043403,8.66896171647137,8.19381005658687,9.85259825098122,6.85278532034718,6.92857462282964,6.10743838339371,4.15489484181993,5.68537492218465,8.22545986671255,6.43357314465961,5.97879443297027,6.974090524036,7.66126503818605,7.35302512434844,6.18631862590806,7.89242182373255,5.68613896074613,8.62471095973943,6.13478976587835,8.97644139213362,2.80585463156224,6.05237994063507,7.42493902970074,3.54678619069326,11.3554562116717,7.08707489163719,6.33476635155975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000127318",6.073646354868,6.31747039249277,1.52884844915265,3.70434539981752,5.6665239891276,5.21124339035817,3.5938900161745,1.52884844915265,7.75767689196161,4.98014512971402,5.37585603086123,3.56921392502985,2.76311984833506,5.13698959258469,5.62839580964209,6.3857616060707,5.50444674048018,6.698841684678,4.17861668788003,1.52884844915265,4.48633093870794,3.99248871823918,5.95707638935899,3.10492540132349,4.87444072307491,1.52884844915265,6.88406923899137,6.36921366510151,5.98929261102557,2.377875680479,4.08006860755759,6.65906273461915,7.41226776245697,2.53374411455321,5.82336923379157,2.40679919136183,3.1651833567013,2.40832080414833,8.25807606755637,4.26815901359544,5.35045312203939,5.78733913642653,4.75593276929993,4.94690464170211,2.80403564182441,2.86390549915089,1.52884844915265,4.57899891774049,2.81543111159202,4.84062585206552,4.0761312159756,8.2922359469071,5.45195771080314,6.02516294928343,3.0234285124497,4.87605785706816,3.12368224376821,1.52884844915265,3.6284273491125,3.67258379143854,5.66713651810561,5.31668487815452,4.31503636449035,2.37275532992501,2.26687682622058,3.76273407538593,6.42875045941604,3.75640401151139,4.32535995315672,4.31592255262264,4.825557068497,3.85749562536676,4.93972748021341,3.55046437217547,5.96316909929601,1.52884844915265,6.34894746853268,5.20870059912242,4.27162382542012,3.63888034564704,3.74355978125162,2.60155298954751,3.85590389681572,4.34058374843866,1.52884844915265,4.39885922366049,4.44624284097875,4.61778915770363,2.36352798494712,1.52884844915265,4.92516684824944,5.83085451439792,3.36329819528132,5.93422808257739,6.63041918822536,3.71702469821748,4.02957538965916,1.52884844915265,2.74415971939889,3.42723728376168,5.79167912156703,5.98058723389153,6.44279873744879,5.50998751364477,3.99458810557906,4.93709110929898,4.83920417627611,6.33289115435418,5.61283477671688,3.9363475748559,6.73270348392911,6.33085061782169,4.80808528542636,3.05754142100434,6.21395926645582,2.77098912611983,3.95903642758236,2.82187873668995,1.52884844915265,3.86768724084362,3.5653440326741,5.48945861107445,7.88722355924383,5.06911953237584,2.9201923414943,7.18685487138273,6.94510763390814,7.52565868712717,2.88801055871764,5.10759234177053,5.25470994436737,6.1905000113457,4.54878308586292,7.99014739591451,4.51754817052972,1.52884844915265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000213077",1.52884844915265,2.97074289704056,5.22766591148445,3.02404757089831,5.31614975643907,5.74558123819632,5.80662588731273,3.5831174929046,2.99670599076372,1.52884844915265,4.7445674497669,2.35461277701661,4.39811154816972,1.52884844915265,2.7645208576642,2.85107537574483,1.52884844915265,1.52884844915265,2.61259457425641,4.82547099297514,6.66543694154921,3.05789240710113,1.52884844915265,6.07469272292476,3.79083549248034,2.29551291039802,5.51145271817072,1.52884844915265,2.63501673693681,6.96596052453596,5.0295795200437,2.94517822580879,4.2973502579428,2.53374411455321,1.52884844915265,2.75267958096528,3.1651833567013,3.00993361899753,2.18157098530196,5.89742503672876,2.32589800483726,1.52884844915265,1.52884844915265,3.00740871056295,1.52884844915265,6.69812231527549,2.3729828720174,2.89157679206774,4.64656394169044,2.42838950957352,5.00756378189356,2.4011391138182,6.23886004941421,2.30790176422818,5.85992649779551,2.88777359546508,2.68378299129205,3.3581057625085,5.68091252023244,2.40232878430631,6.01699198616025,1.52884844915265,1.52884844915265,3.73012177917579,7.73173323313854,2.38722760519057,2.91476048375613,3.5300629605134,2.89767696986591,3.38330280394556,1.52884844915265,4.41418736483512,5.04141118257552,2.34604636707416,2.33739640128745,2.38904930773129,4.76201892399575,1.52884844915265,1.52884844915265,2.9752920129733,3.09496398219199,2.29589274173038,3.77966398786351,2.62663654199874,3.43531738870787,2.62472155923328,5.5871398494827,1.52884844915265,5.36883136249004,3.87490770282732,1.52884844915265,2.57289330733308,4.69358724817668,1.52884844915265,1.52884844915265,6.52063327075672,1.52884844915265,3.50005710881502,3.79251808143573,2.91610865188065,3.63025248290394,6.44378807131872,1.52884844915265,2.31945205493854,3.12135238210547,1.52884844915265,1.52884844915265,6.34612691019399,5.7612265306071,2.36967787915795,5.19421839464974,5.44186417599431,4.65322995961005,3.05754142100434,5.16467116479765,1.52884844915265,5.68537492218465,2.45793157254503,1.52884844915265,6.71265033690103,1.52884844915265,7.99584617317992,1.52884844915265,5.64066477039501,3.28503251383537,2.79091611087229,5.07471131987638,5.17584040268653,2.33247437967994,3.07007409222607,2.32714530237413,5.85555702797691,2.90722593810936,6.00097190842836,5.0752474774115,3.32607682557739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000100079",1.52884844915265,4.53296902717097,4.80768380917281,6.28390868252988,2.27028233652071,2.79337740441837,1.52884844915265,4.19127916788418,2.81280053774393,2.88489665835096,2.76390104054596,2.35461277701661,7.10966787694828,1.52884844915265,2.41553277378336,5.34492329945435,1.52884844915265,4.67275214576963,2.84180854567944,3.19384807657464,1.52884844915265,3.22086059199536,2.80370194968783,1.52884844915265,3.32139358749748,4.46457918168074,3.94971160913511,5.190970857853,1.52884844915265,3.74168201097563,1.52884844915265,1.52884844915265,1.52884844915265,6.39879122478747,2.32217831289899,1.52884844915265,3.91903692043571,3.54779327750209,4.3051846440744,4.8574662600425,2.32589800483726,3.16633856571835,1.52884844915265,3.21434278053085,3.06793664431836,2.86390549915089,3.32513317786303,4.63448019910631,4.86686362407921,2.42838950957352,3.72853495050259,3.20436127894331,4.03938379571893,6.535280967104,2.8366172766329,2.33232783033193,7.2006504435491,3.05268105899775,2.38184381778304,4.51439137177577,6.66768365205844,8.62873549770665,5.3204166714224,7.52756022895276,2.9614621567893,6.96092240504346,6.91486036197177,6.21704636127284,4.76300948203532,4.38168404408303,7.07198495408229,4.31946737185611,2.54176365741812,3.55046437217547,4.40555502566759,2.72858637135337,4.14427755621211,5.24795664333086,4.10995873067693,2.9752920129733,6.90245481192657,7.0330856170952,4.54010925556063,5.77351618365983,2.53260303492001,6.09857396642556,3.68319875213514,5.42161268370601,1.52884844915265,5.61919185925714,4.68179150654105,4.78477996181908,5.12271797736606,1.52884844915265,3.77091083304183,2.69856190122904,8.71092941157713,2.79139888916397,6.31291928888908,5.06014914004192,1.52884844915265,3.66801729388888,4.12543842394788,4.3553106912638,4.16528991864914,2.46447548008675,4.29833897133803,1.52884844915265,2.38919420215673,4.20367627728682,2.45940245229207,7.42986404249231,4.28023346957916,4.19775747799259,4.73101048440935,1.52884844915265,2.42372281288023,3.30497975336388,5.39513442885636,3.17393203662162,2.95938950229251,4.80493175587675,4.73266617055671,5.64066477039501,4.79135566275968,3.05251391456651,3.48719469179033,3.94804057722695,5.08775753235611,1.52884844915265,4.49967685916054,4.43629175191074,3.41576303708665,3.65121988925561,4.6927633422737,5.71908748351907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000153551",9.06524772612119,7.86549962031044,6.86399804663179,7.1529925402017,7.96784938835971,8.66180594572851,10.7344205278163,5.77718296363861,10.0837732147435,4.25151382305304,4.39958143013601,6.25885160984543,6.8676492435207,3.94715220523793,6.49238151832349,7.34797010565608,4.66368753371142,6.5440727320279,6.96748634661853,4.39944940847283,5.16938719644299,6.29589639962424,7.88563874796855,9.34826687818331,8.05850746409983,5.58928493955903,3.32950386976473,8.04414781554882,8.18791576506646,8.17801591858631,7.98832409992368,6.52381875232115,7.29501698876245,8.22256329259251,7.57021055998611,7.22956675113133,6.88227949396878,6.70210324935631,7.56661175333926,5.91839163535769,5.18015958019209,4.79676291563863,4.30158453377528,8.32586491451809,4.88457701172178,4.96090574301274,6.5405667591903,9.06630893299394,7.50289383756716,9.6718015450582,6.68709484584425,9.36239107517192,6.61331336794633,9.57489101391702,7.41521515856852,9.90269526156266,9.29203995352819,5.91519985866822,5.79355593806483,8.46154565128032,9.20447172236329,7.3883625717144,7.41856842078707,7.58975691916865,9.25457919925433,8.44147027992094,7.39733625515854,10.5931948844195,5.97744380738084,8.00543045413251,6.45212295150192,6.27415677432512,6.0368940989785,9.43520934786828,6.99522443558292,7.36865034324096,5.93915859385433,9.35922661309971,5.47616786625183,6.28829672409863,8.57182579780778,6.93798281261102,9.93735537959313,7.21510934201721,7.04670788794384,8.56468118656473,5.82749038879604,7.08457751862724,5.10135349789065,8.74148262335004,7.7266546243118,8.43079491633122,7.03272616974635,6.5752876769253,9.45077013080693,4.19669675076737,8.99799885454438,6.38151849630484,8.04924000840984,9.36950537807098,5.94203815884791,9.30333938174838,5.69956657197327,9.37913232439288,6.80268435013846,5.80458946674976,6.91077665145535,4.75385168810059,8.32516820160765,5.07701021926421,8.35582046478845,9.16509626383477,6.36952004104796,6.39010683716543,9.26752868570996,7.73275537272864,5.3611610390652,4.03664141536999,8.24482067213254,6.97475566295693,7.60950079946257,8.21907279664176,9.90174854601059,9.97105253522919,7.59361856180833,9.34518095872735,4.88472507581927,8.69886699761733,9.00251902260686,6.62295693063214,7.48239537563104,4.07852564161266,7.77953931105293,3.92245888334046,10.1176104245748,8.98198062927342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000172014",5.25626681585012,2.3838427795136,2.34100585326454,4.68760557124742,6.25843371329738,3.26776830611541,5.00382124111705,4.71028149881186,1.52884844915265,1.52884844915265,5.2096443035105,1.52884844915265,5.55793617013854,6.28435556312868,1.52884844915265,5.03557615827098,4.54988453554081,4.9957719375706,7.44832233064794,5.94008780533907,4.36388205659581,6.81232176197993,1.52884844915265,2.66960362599447,6.00385494861123,2.82807964768035,5.48415074253411,2.3410511520516,5.72283199540617,5.88543750956214,3.99209910987675,6.22745944497469,2.37543451806244,5.46619245014216,4.48540923208233,2.75267958096528,3.0066876430192,4.38232459636708,3.693542670349,6.01886576105315,1.52884844915265,4.70721533160556,7.17626294311433,1.52884844915265,1.52884844915265,5.89640027699666,1.52884844915265,6.22792387802864,1.52884844915265,6.73463142026103,3.25301241797208,5.71068849489089,4.69729009272806,2.30790176422818,1.52884844915265,1.52884844915265,4.85222507996392,4.28265443228325,1.52884844915265,4.93449647674501,4.93242375487756,4.96458191675959,4.66022709587304,5.32558143316694,5.21680311981498,2.72611158058203,4.43784714958643,4.26836423153688,3.68001083734489,5.26012124176019,1.52884844915265,2.48983339013375,1.52884844915265,3.77842323765614,4.69581259627427,5.44683885028227,5.65801534747912,2.95177391285666,6.81382296997118,2.72536656626349,5.21050261484919,5.18747221031314,1.52884844915265,1.52884844915265,5.83907772336097,4.77072760795298,1.52884844915265,5.09627280073444,4.96930451782431,5.08441994940906,5.13279103923475,5.70518769035826,5.32919047590697,5.27239151684649,5.00186176676122,4.42000360484959,1.52884844915265,1.52884844915265,2.53050684985365,5.82031302283101,4.83518776628483,5.33215747999257,3.47258145035209,4.58994853803238,5.78631365984638,4.05135428276981,2.40684982604851,6.07111073132983,4.84471085816537,4.84145541117072,2.45940245229207,4.1384793614546,2.34114126823125,1.52884844915265,4.80170268213863,7.05615720322435,1.52884844915265,4.03664141536999,5.5399746600303,4.39487405212701,4.46012245954267,3.2294834234946,3.91449851165188,4.86313781714577,1.52884844915265,4.85853452251497,1.52884844915265,6.02585302716055,4.83018928286591,6.80528896296614,3.73353343501844,5.15953505291359,1.52884844915265,5.09198320835486,3.99469247943751,1.52884844915265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000091879",6.14950091976407,7.07788346709838,4.90221615752281,6.10587452102126,6.42485278575258,11.1800332621664,6.1576169867327,5.63354371960643,5.05214137500501,6.15943917022272,6.39779189762663,6.29504770866776,7.50686518294258,7.13959024153063,5.45357479252988,7.61985651169842,6.03020318183715,8.74887323669584,6.08596672194665,6.42191818244457,11.4602635312825,11.1120128686256,8.22976058056404,4.55257543218611,6.77805567581784,6.25874782513781,5.33922821905152,6.13835349096246,5.56840286717014,6.69212009406014,8.39798992971023,5.72238123746181,7.28559005588559,6.54120652548223,6.18513857216684,6.63455574760104,5.92940853090374,5.84814335657549,6.74455626424284,5.81035572805504,6.12498188572081,6.36741974948328,6.47102756251744,3.9200758623646,5.92956078458245,5.89640027699666,10.8028988625945,6.28038481198996,6.24649320999267,7.05700076672726,6.62062766216941,6.46466728733546,6.00734274442629,4.88889048266295,5.36104952881237,10.8059005170276,5.5705821051614,5.28880726078091,6.94309006543232,4.70994389617742,4.55454186563882,5.27714562791794,9.76203645662342,8.36541723285699,5.84129764320794,5.33199744731234,5.48749981264235,5.70186005155186,6.30606454282834,10.9034706166767,10.8852380877716,6.22368984365132,6.61911675701635,9.35577974312157,5.2522355435292,11.157878430018,5.36348074208329,11.3675406581998,9.12606579363651,4.98978864751915,5.96816347283446,4.52010018591642,6.1127893672053,5.34430887424587,5.41462890950992,4.20306234305309,6.09583857118679,5.54540050882934,6.15380251723619,4.54866413189857,5.28530459473835,5.98293605668739,5.39186978546229,5.88283197656349,6.85878291100203,5.60485775046369,4.68610171815989,5.1114706653307,4.91199913580373,9.23346349905588,7.23056545450235,8.61874245218394,6.16534408190077,5.83683985874886,6.3824340435402,5.47715641653302,5.69766914579765,7.83501384555452,5.89569664798997,5.48884322704237,8.17532145030912,5.20172762978642,5.58075397104084,5.93835381312173,6.45014639330049,5.67520068348359,8.06735021736477,6.60504044777506,6.70258007008512,7.07875388177714,5.23089043935799,6.1234807213235,4.80796621217198,6.27161075015036,5.87691147346858,11.0813002118327,5.92155058825537,6.16934181330487,6.22041347672546,7.08721214686858,5.47749038978114,6.32218368702394,5.20128201987924,7.90294457964633,6.04245514415848,9.79525965026878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
